AUDI A4,215000 km,05-2009,02.04.2021,Berline,Essence,7 CV,Automatique,Propulsion,Gris argent,38 000 DT
DACIA DOKKER,170000 km,01-2018,02.04.2021,Utilitaire,Diesel,5 CV,Manuelle,Traction,Blanc,18 000 DT
KIA AGE,197000 km,05-2012,02.04.2021,Autres,Essence,8 CV,Manuelle,Traction,Noir,59 000 DT
HYUNDAI GRAND I10,157000 km,06-2017,02.04.2021,Autres,Essence,5 CV,Manuelle,Traction,Noir,28 000 DT
BMW SÉRIE 5,83000 km,12-2017,02.04.2021,Berline,Essence,9 CV,Automatique,Intégrale,Noir,170 000 DT
RENAULT CLIO,195000 km,04-2001,02.04.2021,Citadine,Essence,5 CV,Manuelle,Traction,Gris argent,19 000 DT
PEUGEOT PARTNER TEPEE,232000 km,03-2018,02.04.2021,Monospace,Essence,7 CV,Manuelle,Traction,Blanc,52 000 DT
HYUNDAI GRAND I10,64000 km,08-2014,02.04.2021,Citadine,Essence,5 CV,Manuelle,Traction,Blanc,31 000 DT
FORD RANGER,112000 km,05-2015,02.04.2021,4 x 4,Diesel,7 CV,Manuelle,Intégrale,Gris argent,75 000 DT
FORD FOCUS,149 km,12-2017,02.04.2021,Coupé,Essence,7 CV,Automatique,Intégrale,Gris argent,52 000 DT
VOLKSWAGEN GOLF 6,192000 km,09-2011,02.04.2021,Citadine,Essence,6 CV,Manuelle,Traction,Noir,36 900 DT
PEUGEOT 308,83000 km,06-2017,02.04.2021,Compacte,Essence,5 CV,Manuelle,Traction,Blanc,45 000 DT
DS 4,180000 km,04-2013,02.04.2021,Compacte,Diesel,9 CV,Manuelle,Traction,Blanc,46 000 DT
KIA AGE,37000 km,01-2020,02.04.2021,4 x 4,Essence,11 CV,Automatique,Intégrale,Autre,120 000 DT
MERCEDES-BENZ CLA,211000 km,06-2013,02.04.2021,Berline,Essence,8 CV,Automatique,Traction,Gris argent,90 000 DT
FORD MONDEO,72000 km,11-2009,01.04.2021,Berline,Essence,8 CV,Manuelle,Intégrale,Gris argent,33 000 DT
MINI COOPER S,170000 km,10-2009,01.04.2021,Autres,Essence,5 CV,Automatique,Intégrale,Gris argent,31 000 DT
KIA RIO,130000 km,10-2017,01.04.2021,Berline,Essence,5 CV,Manuelle,Traction,Noir,38 500 DT
MAZDA 3,70000 km,10-2017,01.04.2021,Compacte,Essence,6 CV,Manuelle,Traction,Rouge,62 000 DT
DACIA SANDERO,152000 km,03-2014,01.04.2021,Citadine,Essence,5 CV,Automatique,Traction,Noir,25 000 DT
AUDI A1,90000 km,05-2016,01.04.2021,Citadine,Essence,6 CV,Automatique,Traction,Blanc,60 000 DT
FORD KA,47300 km,08-2016,01.04.2021,Citadine,Essence,4 CV,Manuelle,Traction,Gris argent,28 000 DT
DACIA DOKKER,230000 km,05-2016,01.04.2021,Utilitaire,Diesel,5 CV,Manuelle,Traction,Noir,21 500 DT
LAND ROVER RANGE ROVER ,100000 km,04-2012,01.04.2021,4 x 4,Diesel,8 CV,Manuelle,Traction,Noir,130 000 DT
AUDI A4,180000 km,06-2009,31.03.2021,Berline,Diesel,7 CV,Manuelle,Traction,Blanc,42 000 DT
RENAULT CLIO,121000 km,01-2014,31.03.2021,Compacte,Essence,5 CV,Manuelle,Traction,Noir,35 500 DT
AUDI A1,32000 km,09-2017,31.03.2021,Citadine,Essence,6 CV,Manuelle,Traction,Noir,70 000 DT
SUZUKI CIAZ,60000 km,11-2017,31.03.2021,Berline,Essence,5 CV,Manuelle,Propulsion,Gris argent,38 500 DT
MAZDA CX-9,164500 km,10-2013,31.03.2021,4 x 4,Essence,20 CV,Automatique,Intégrale,Noir,50 000 DT
MERCEDES-BENZ CLASSE E,240000 km,12-2003,31.03.2021,Compacte,Essence,10 CV,Automatique,Traction,Noir,32 000 DT
SEAT LEON,175000 km,02-2015,31.03.2021,Citadine,Essence,5 CV,Manuelle,Propulsion,Gris argent,43 000 DT
DS 3,36000 km,07-2014,31.03.2021,Citadine,Essence,5 CV,Manuelle,Traction,Rouge,36 500 DT
CITROËN C4,40000 km,06-2012,31.03.2021,Citadine,Essence,6 CV,Manuelle,Intégrale,Gris Shark,33 000 DT
VOLKSWAGEN UP,65000 km,10-2017,31.03.2021,Citadine,Essence,4 CV,Manuelle,Traction,Blanc,33 800 DT
BMW SÉRIE 3,164000 km,10-2010,31.03.2021,Berline,Essence,7 CV,Manuelle,Traction,Noir,46 000 DT
NISSAN QASHQAI,118000 km,08-2015,31.03.2021,4 x 4,Essence,6 CV,Automatique,Traction,Noir,67 000 DT
MAZDA 2,110000 km,07-2016,31.03.2021,Berline,Essence,6 CV,Manuelle,Traction,Noir,40 000 DT
MAZDA BT-50,270000 km,02-2015,31.03.2021,Pick up,Diesel,9 CV,Manuelle,Intégrale,Blanc,55 000 DT
KIA SORENTO,168000 km,11-2012,30.03.2021,4 x 4,Diesel,12 CV,Automatique,Intégrale,Blanc,75 000 DT
FIAT PUNTO,73000 km,04-2018,30.03.2021,Citadine,Essence,4 CV,Manuelle,Traction,Gris argent,31 000 DT
CHEVROLET AVEO,130000 km,10-2010,30.03.2021,Coupé,Essence,5 CV,Manuelle,Traction,Noir,20 500 DT
MERCEDES-BENZ ML,27000 km,06-1999,30.03.2021,4 x 4,Essence,17 CV,Automatique,Traction,Bleu,25 000 DT
IVECO DAILY,2288 km,06-2008,30.03.2021,Utilitaire,Diesel,8 CV,Manuelle,Traction,Blanc,170 000 DT
BMW SÉRIE 3,183400 km,08-2006,30.03.2021,Berline,Essence,7 CV,Manuelle,Propulsion,Noir,32 000 DT
PEUGEOT BIPPER,130000 km,11-2014,30.03.2021,Utilitaire,Diesel,6 CV,Manuelle,Traction,Blanc,22 500 DT
FORD FIGO,158300 km,06-2013,30.03.2021,Compacte,Essence,5 CV,Manuelle,Intégrale,Blanc,20 500 DT
MERCEDES-BENZ CLASSE C,234000 km,09-2010,30.03.2021,Citadine,Essence,9 CV,Automatique,Traction,Noir,55 000 DT
MAZDA 3,50000 km,05-2018,29.03.2021,Coupé,Essence,6 CV,Manuelle,Traction,Gris Shark,65 000 DT
OPEL ASTRA,108000 km,06-2017,29.03.2021,Compacte,Essence,8 CV,Manuelle,Traction,Gris Shark,39 000 DT
LAND ROVER RANGE ROVER ,70000 km,05-2016,29.03.2021,4 x 4,Diesel,8 CV,Automatique,Intégrale,Blanc,167 500 DT
VOLKSWAGEN PASSAT,170000 km,02-2015,29.03.2021,Berline,Diesel,6 CV,Automatique,Traction,Blanc,72 000 DT
PEUGEOT 206,66000 km,07-2002,29.03.2021,Compacte,Essence,4 CV,Manuelle,Traction,Gris argent,21 500 DT
SUZUKI SWIFT,0 km,02-2021,28.03.2021,Citadine,Essence,5 CV,Manuelle,Intégrale,Blanc,42 000 DT
TOYOTA LAND CRUISER,180000 km,05-2001,28.03.2021,Autres,Essence,18 CV,Automatique,Propulsion,Noir,32 500 DT
PEUGEOT 301,110000 km,02-2015,28.03.2021,Citadine,Essence,5 CV,Manuelle,Traction,Noir,27 000 DT
BMW SÉRIE 3,141000 km,12-2008,28.03.2021,Coupé,Essence,9 CV,Manuelle,Traction,Blanc,57 000 DT
MAZDA 3,116000 km,03-2015,28.03.2021,Berline,Essence,6 CV,Manuelle,Intégrale,Blanc,45 000 DT
FORD ECO,25000 km,11-2018,28.03.2021,4 x 4,Essence,7 CV,Manuelle,Intégrale,Bleu,65 500 DT
VOLKSWAGEN GOLF 3,250000 km,09-1992,27.03.2021,Citadine,Diesel,6 CV,Manuelle,Traction,Noir,13 500 DT
MERCEDES-BENZ CLASSE C,313000 km,07-2009,27.03.2021,Berline,Essence,9 CV,Manuelle,Propulsion,Gris Shark,47 000 DT
JAGUAR XF,55000 km,04-2010,27.03.2021,Berline,Diesel,13 CV,Automatique,Intégrale,Noir,85 000 DT
RENAULT KANGOO,168000 km,03-2009,27.03.2021,Monospace,Essence,5 CV,Manuelle,Propulsion,Gris anthracite,26 000 DT
VOLKSWAGEN POLO,300000 km,09-2002,27.03.2021,Citadine,Essence,4 CV,Manuelle,Traction,Gris argent,14 500 DT
MERCEDES-BENZ CLASSE C,300000 km,09-2009,27.03.2021,Berline,Essence,9 CV,Automatique,Traction,Noir,50 000 DT
CITROËN C4,175000 km,04-2014,27.03.2021,Coupé,Essence,6 CV,Manuelle,Traction,Autre,35 000 DT
CITROËN C-ELYSÉE,120000 km,07-2014,27.03.2021,Berline,Essence,5 CV,Manuelle,Traction,Noir,22 000 DT
PEUGEOT EXPERT,255000 km,12-2011,26.03.2021,Utilitaire,Diesel,7 CV,Manuelle,Intégrale,Blanc,29 800 DT
FIAT PUNTO POP,155000 km,07-2013,26.03.2021,Citadine,Essence,4 CV,Manuelle,Traction,Blanc,20 000 DT
VOLKSWAGEN GOLF 6,171000 km,09-2011,26.03.2021,Citadine,Essence,7 CV,Manuelle,Traction,Blanc,43 000 DT
NISSAN QASHQAI,75000 km,12-2016,26.03.2021,Autres,Essence,6 CV,Automatique,Traction,Noir,88 000 DT
AUDI A4,200000 km,04-2013,26.03.2021,Autres,Diesel,8 CV,Automatique,Propulsion,Noir,62 000 DT
VOLKSWAGEN GOLF 7,100000 km,12-2017,26.03.2021,Autres,Essence,5 CV,Manuelle,Propulsion,Noir,60 000 DT
MERCEDES-BENZ CLASSE B,150000 km,08-2012,26.03.2021,Compacte,Essence,7 CV,Manuelle,Traction,Blanc,45 000 DT
SEAT LEON,60 km,12-2017,26.03.2021,Autres,Essence,6 CV,Manuelle,Propulsion,Rouge,62 000 DT
CITROËN C-ELYSÉE,86000 km,04-2014,26.03.2021,Berline,Essence,5 CV,Manuelle,Traction,Gris argent,25 000 DT
CITROËN JUMPER,200000 km,09-2007,26.03.2021,Utilitaire,Diesel,7 CV,Manuelle,Traction,Blanc,45 000 DT
CHERY TIGGO 3,45000 km,11-2017,25.03.2021,Pick up,Essence,6 CV,Manuelle,Traction,Blanc,55 000 DT
CHERY ARRIZO 5,85000 km,10-2017,25.03.2021,Berline,Essence,7 CV,Automatique,Traction,Rouge,46 000 DT
AUDI A3,245000 km,06-2010,25.03.2021,Citadine,Essence,6 CV,Manuelle,Traction,Blanc,34 000 DT
KIA RIO,64000 km,03-2012,25.03.2021,Citadine,Essence,5 CV,Manuelle,Traction,Rouge,37 000 DT
RENAULT CAPTUR,29500 km,06-2019,24.03.2021,Monospace,Essence,5 CV,Manuelle,Propulsion,Rouge,60 000 DT
DACIA LOGAN MCV,48000 km,02-2016,24.03.2021,Berline,Essence,5 CV,Automatique,Traction,Noir,32 000 DT
NISSAN JUKE,148000 km,12-2015,24.03.2021,Citadine,Essence,6 CV,Manuelle,Traction,Blanc,45 000 DT
CITROËN C4,116000 km,01-2016,24.03.2021,Berline,Essence,6 CV,Manuelle,Traction,Blanc,39 000 DT
CITROËN C1,119000 km,11-2011,24.03.2021,Compacte,Essence,5 CV,Manuelle,Propulsion,Rouge,21 500 DT
BAIC YX KENBO S2,75000 km,07-2017,24.03.2021,4 x 4,Essence,7 CV,Manuelle,Traction,Blanc,30 500 DT
PEUGEOT 206+,68800 km,12-2011,24.03.2021,Citadine,Essence,4 CV,Manuelle,Propulsion,Noir,25 000 DT
HYUNDAI GRAND I10,140000 km,11-2014,23.03.2021,Citadine,Essence,5 CV,Manuelle,Traction,Gris anthracite,29 000 DT
FIAT FIORINO,105000 km,08-2017,23.03.2021,Utilitaire,Diesel,5 CV,Manuelle,Traction,Blanc,26 500 DT
MERCEDES-BENZ CLASSE C,161000 km,01-2010,23.03.2021,Berline,Essence,9 CV,Manuelle,Propulsion,Gris anthracite,59 000 DT
FIAT PUNTO POP,116800 km,07-2015,23.03.2021,Citadine,Essence,4 CV,Manuelle,Traction,Gris anthracite,26 000 DT
SEAT LEON,66000 km,07-2015,23.03.2021,Coupé,Essence,6 CV,Manuelle,Traction,Noir,45 000 DT
BMW SÉRIE 4,70000 km,12-2017,23.03.2021,Berline,Essence,7 CV,Automatique,Propulsion,Noir,155 000 DT
MAZDA 3,113000 km,09-2015,23.03.2021,Compacte,Essence,6 CV,Manuelle,Traction,Gris argent,45 000 DT
RENAULT MEGANE,164000 km,04-2013,23.03.2021,Citadine,Essence,7 CV,Manuelle,Traction,Noir,27 500 DT
BMW SÉRIE 3,196000 km,09-2010,22.03.2021,Berline,Essence,7 CV,Manuelle,Traction,Noir,44 000 DT
BMW SÉRIE 5,22100 km,04-2018,22.03.2021,Berline,Essence,10 CV,Automatique,Traction,Gris Shark,195 000 DT
PEUGEOT 301,76000 km,12-2016,22.03.2021,Berline,Essence,5 CV,Manuelle,Traction,Noir,30 000 DT
PEUGEOT 308,85000 km,12-2015,22.03.2021,Berline,Essence,5 CV,Manuelle,Traction,Noir,48 000 DT
MERCEDES-BENZ CLASSE E,84000 km,04-2013,22.03.2021,Cabriolet,Essence,12 CV,Automatique,Intégrale,Gris argent,110 000 DT
NISSAN JUKE,5000 km,03-2021,21.03.2021,Autres,Essence,6 CV,Automatique,Traction,Gris Shark,90 000 DT
RENAULT MEGANE,155000 km,01-2011,21.03.2021,Coupé,Essence,7 CV,Manuelle,Traction,Orange,29 500 DT
KIA RIO,40000 km,02-2019,21.03.2021,Compacte,Essence,5 CV,Manuelle,Traction,Gris Shark,49 800 DT
NISSAN QASHQAI,120000 km,07-2017,21.03.2021,Autres,Essence,7 CV,Automatique,Traction,Blanc,62 000 DT
KIA PICANTO,86000 km,06-2012,21.03.2021,Berline,Essence,4 CV,Manuelle,Traction,Autre,26 000 DT
LAND ROVER DISCOVERY,140000 km,03-2016,21.03.2021,Autres,Diesel,9 CV,Automatique,Intégrale,Gris Shark,160 000 DT
BMW SÉRIE 5,98000 km,03-2016,21.03.2021,Autres,Essence,9 CV,Automatique,Intégrale,Noir,120 000 DT
CHRYSLER 300C,38000 km,03-2011,21.03.2021,Autres,Essence,12 CV,Automatique,Intégrale,Gris Shark,105 000 DT
MINI COOPER,173000 km,10-2009,20.03.2021,Autres,Essence,4 CV,Manuelle,Traction,Rouge,34 500 DT
SEAT LEON,63000 km,03-2015,20.03.2021,Compacte,Essence,5 CV,Manuelle,Traction,Blanc,52 000 DT
JAGUAR X-TYPE,361000 km,08-2002,20.03.2021,Berline,Essence,10 CV,Manuelle,Intégrale,Noir,30 000 DT
BMW SÉRIE 1,215000 km,04-2012,20.03.2021,Berline,Essence,7 CV,Manuelle,Traction,Blanc,50 000 DT
VOLKSWAGEN GOLF 7,200000 km,01-2014,20.03.2021,Berline,Diesel,5 CV,Manuelle,Traction,Gris Shark,53 300 DT
VOLKSWAGEN GOLF 7,99000 km,09-2015,20.03.2021,Citadine,Essence,5 CV,Manuelle,Traction,Blanc,66 000 DT
KIA RIO,34000 km,04-2017,20.03.2021,Autres,Essence,5 CV,Manuelle,Traction,Rouge,43 000 DT
NISSAN NAVARA,256000 km,05-2007,20.03.2021,4 x 4,Diesel,8 CV,Manuelle,Intégrale,Noir,45 000 DT
PEUGEOT 207,355000 km,09-2010,20.03.2021,Citadine,Diesel,4 CV,Manuelle,Traction,Noir,23 000 DT
TOYOTA YARIS,10000 km,09-2019,20.03.2021,Compacte,Essence,4 CV,Manuelle,Intégrale,Gris Shark,42 000 DT
ROVER CITY ROVER,128000 km,10-2013,20.03.2021,4 x 4,Essence,plus de 48 CV,Automatique,Intégrale,Gris argent,130 000 DT
CITROËN BERLINGO ,80000 km,05-2015,20.03.2021,Monospace,Diesel,5 CV,Manuelle,Traction,Noir,49 500 DT
VOLKSWAGEN PASSAT,218000 km,01-2012,19.03.2021,Berline,Diesel,5 CV,Manuelle,Traction,Marron,54 500 DT
FORD FUSION,270000 km,07-2010,19.03.2021,Coupé,Essence,5 CV,Manuelle,Traction,Noir,18 000 DT
GREAT WALL H5,152000 km,04-2018,19.03.2021,4 x 4,Diesel,9 CV,Manuelle,Propulsion,Gris anthracite,55 000 DT
FORD FIESTA,158000 km,06-2013,19.03.2021,Compacte,Essence,5 CV,Manuelle,Traction,Blanc,28 500 DT
KIA SORENTO,16000 km,08-2015,19.03.2021,4 x 4,Diesel,12 CV,Automatique,Intégrale,Gris Shark,148 000 DT
BMW SÉRIE 4,1600 km,10-2020,19.03.2021,Autres,Essence,7 CV,Automatique,Propulsion,Noir,168 000 DT
AUDI A4,95000 km,05-2016,19.03.2021,Berline,Essence,8 CV,Automatique,Traction,Blanc,98 000 DT
AUDI A3,54000 km,01-2018,19.03.2021,Berline,Essence,6 CV,Automatique,Traction,Blanc,89 000 DT
MERCEDES-BENZ CLASSE C,110000 km,06-2016,19.03.2021,Berline,Essence,8 CV,Automatique,Propulsion,Noir,135 000 DT
MERCEDES-BENZ CLASSE C,117000 km,03-2016,19.03.2021,Berline,Essence,8 CV,Automatique,Propulsion,Blanc,158 000 DT
MERCEDES-BENZ CLASSE C,37000 km,05-2014,19.03.2021,Berline,Essence,8 CV,Automatique,Propulsion,Blanc,110 000 DT
PORSCHE MACAN,43000 km,01-2017,19.03.2021,Autres,Essence,15 CV,Automatique,Intégrale,Bleu,285 000 DT
VOLVO S80,1000 km,12-2011,19.03.2021,Berline,Diesel,9 CV,Automatique,Traction,Blanc,52 000 DT
FIAT GRANDE PUNTO,85400 km,09-2013,19.03.2021,Citadine,Essence,5 CV,Manuelle,Traction,Gris argent,24 900 DT
CITROËN BERLINGO ,252000 km,09-2009,18.03.2021,Utilitaire,Diesel,20 CV,Manuelle,Traction,Blanc,22 000 DT
AUDI A3,160000 km,03-2016,18.03.2021,Berline,Essence,6 CV,Manuelle,Traction,Noir,58 000 DT
VOLKSWAGEN GOLF 6,220000 km,10-2010,18.03.2021,Berline,Essence,5 CV,Manuelle,Traction,Gris anthracite,36 000 DT
MAZDA BT-50,300000 km,02-2012,18.03.2021,4 x 4,Diesel,10 CV,Manuelle,Intégrale,Vert,38 700 DT
DS 3,60000 km,02-2017,18.03.2021,Coupé,Essence,5 CV,Manuelle,Traction,Blanc,47 000 DT
BMW SÉRIE 3,135533 km,06-2016,18.03.2021,Berline,Essence,7 CV,Automatique,Propulsion,Noir,80 000 DT
TOYOTA RAV 4,24444 km,10-2019,17.03.2021,4 x 4,Essence,9 CV,Automatique,Intégrale,Bleu,128 000 DT
AUDI A4,83000 km,04-2018,17.03.2021,Berline,Essence,8 CV,Automatique,Propulsion,Blanc,74 000 DT
AUDI Q2,13000 km,06-2020,17.03.2021,4 x 4,Essence,6 CV,Automatique,Traction,Noir,116 000 DT
VOLKSWAGEN PASSAT,139200 km,10-2015,17.03.2021,Berline,Essence,7 CV,Manuelle,Traction,Gris Shark,59 000 DT
PEUGEOT PARTNER,40000 km,05-2019,17.03.2021,Berline,Diesel,5 CV,Manuelle,Propulsion,Noir,45 000 DT
CITROËN C-ELYSÉE,155000 km,09-2015,17.03.2021,Citadine,Essence,5 CV,Manuelle,Intégrale,Blanc,26 500 DT
MAZDA 3,61000 km,05-2017,17.03.2021,Berline,Essence,6 CV,Manuelle,Propulsion,Blanc,60 000 DT
FORD FIESTA,270000 km,02-2010,17.03.2021,Citadine,Essence,5 CV,Manuelle,Traction,Noir,23 000 DT
NISSAN QASHQAI,114000 km,11-2016,17.03.2021,Utilitaire,Essence,6 CV,Automatique,Intégrale,Noir,85 000 DT
VOLKSWAGEN POLO,219000 km,06-2010,17.03.2021,Citadine,Diesel,4 CV,Manuelle,Intégrale,Gris argent,24 900 DT
PORSCHE CAYENNE,60000 km,02-2016,16.03.2021,4 x 4,Diesel,16 CV,Automatique,Traction,Noir,388 800 DT
PEUGEOT 208,70150 km,05-2015,16.03.2021,Citadine,Essence,5 CV,Manuelle,Traction,Gris Shark,31 400 DT
VOLKSWAGEN GOLF 7,190000 km,04-2013,16.03.2021,Citadine,Diesel,5 CV,Manuelle,Traction,Noir,46 000 DT
HYUNDAI ACCENT,80000 km,01-2017,15.03.2021,Berline,Essence,6 CV,Manuelle,Traction,Gris argent,39 000 DT
RENAULT CAPTUR,156000 km,04-2014,15.03.2021,Autres,Essence,6 CV,Manuelle,Traction,Blanc,39 500 DT
PEUGEOT 208,116000 km,06-2016,15.03.2021,Compacte,Essence,5 CV,Manuelle,Traction,Gris Shark,35 000 DT
NISSAN QASHQAI,90000 km,07-2014,15.03.2021,Autres,Essence,6 CV,Manuelle,Traction,Blanc,60 000 DT
VOLKSWAGEN GOLF 7,90000 km,12-2016,15.03.2021,Citadine,Essence,5 CV,Manuelle,Traction,Gris argent,69 000 DT
VOLKSWAGEN GOLF 7,80000 km,06-2014,15.03.2021,Autres,Essence,19 CV,Automatique,Intégrale,Blanc,135 000 DT
PEUGEOT 208,110000 km,06-2015,15.03.2021,Compacte,Essence,5 CV,Manuelle,Traction,Blanc,31 500 DT
VOLKSWAGEN POLO,400000 km,12-1999,15.03.2021,Berline,Essence,5 CV,Manuelle,Traction,Gris Shark,12 500 DT
MERCEDES-BENZ CLASSE B,309000 km,08-2006,15.03.2021,Autres,Diesel,6 CV,Manuelle,Intégrale,Gris argent,30 000 DT
PEUGEOT 2008,64000 km,10-2016,15.03.2021,Berline,Essence,5 CV,Manuelle,Traction,Autre,49 000 DT
BMW SÉRIE 5,150000 km,12-2012,15.03.2021,Compacte,Diesel,10 CV,Automatique,Intégrale,Noir,89 500 DT
MAZDA 2,100000 km,01-2016,15.03.2021,Autres,Essence,6 CV,Automatique,Traction,Blanc,44 000 DT
RENAULT CLIO,30000 km,07-2017,15.03.2021,Autres,Essence,5 CV,Manuelle,Traction,Blanc,40 000 DT
MERCEDES-BENZ CLASSE C,127000 km,06-2015,15.03.2021,Berline,Essence,8 CV,Automatique,Propulsion,Noir,109 000 DT
VOLKSWAGEN PASSAT,107000 km,10-2015,15.03.2021,Berline,Essence,7 CV,Manuelle,Traction,Noir,65 000 DT
CITROËN C-ELYSÉE,115000 km,04-2018,14.03.2021,Berline,Essence,5 CV,Manuelle,Traction,Blanc,32 000 DT
MERCEDES-BENZ CLASSE C,139000 km,12-2010,14.03.2021,Berline,Essence,11 CV,Automatique,Propulsion,Blanc,65 000 DT
PORSCHE CAYENNE,260000 km,06-2006,14.03.2021,4 x 4,Essence,19 CV,Automatique,Intégrale,Bleu,45 000 DT
FIAT GRANDE PUNTO,195000 km,06-2013,14.03.2021,Berline,Essence,4 CV,Manuelle,Intégrale,Noir,19 000 DT
VOLKSWAGEN AMAROK,170000 km,05-2012,13.03.2021,4 x 4,Diesel,7 CV,Manuelle,Traction,Noir,58 000 DT
MG GS,30000 km,12-2018,13.03.2021,4 x 4,Essence,9 CV,Manuelle,Propulsion,Marron,59 500 DT
MERCEDES-BENZ CLASSE C,57000 km,06-2012,13.03.2021,Citadine,Essence,9 CV,Automatique,Traction,Noir,83 000 DT
FORD FIESTA,200000 km,01-2015,13.03.2021,Citadine,Essence,5 CV,Manuelle,Traction,Blanc,29 900 DT
BAIC YX KENBO S2,80000 km,07-2017,13.03.2021,Berline,Essence,7 CV,Manuelle,Traction,Rouge,36 800 DT
VOLKSWAGEN GOLF 7,80000 km,12-2017,13.03.2021,Berline,Essence,6 CV,Manuelle,Traction,Bleu,63 500 DT
FIAT PANDA CITY CROSS,7000 km,08-2020,13.03.2021,Autres,Essence,4 CV,Manuelle,Propulsion,Rouge,39 600 DT
NISSAN QASHQAI,59000 km,08-2015,12.03.2021,4 x 4,Essence,6 CV,Manuelle,Traction,Blanc,74 000 DT
MERCEDES-BENZ CLASSE C,55000 km,02-2019,12.03.2021,Berline,Essence,8 CV,Automatique,Traction,Noir,160 000 DT
PEUGEOT 407,248200 km,07-2009,12.03.2021,Berline,Diesel,6 CV,Manuelle,Traction,Noir,25 500 DT
MERCEDES-BENZ CLA,150000 km,01-2014,12.03.2021,Autres,Essence,8 CV,Automatique,Traction,Noir,98 000 DT
DS 3,750 km,02-2021,12.03.2021,Citadine,Essence,7 CV,Automatique,Traction,Blanc,148 000 DT
MINI COOPER,53000 km,06-2015,12.03.2021,Citadine,Essence,4 CV,Manuelle,Traction,Blanc,65 000 DT
PEUGEOT PARTNER,198300 km,01-2014,12.03.2021,Berline,Diesel,5 CV,Manuelle,Propulsion,Blanc,31 000 DT
CHEVROLET SPARK,110000 km,06-2016,11.03.2021,Citadine,Essence,5 CV,Manuelle,Propulsion,Gris Shark,26 500 DT
BMW SÉRIE 3,130000 km,11-2010,11.03.2021,Cabriolet,Essence,8 CV,Manuelle,Intégrale,Noir,63 000 DT
VOLKSWAGEN TOUAREG,148000 km,10-2006,11.03.2021,4 x 4,Diesel,16 CV,Automatique,Intégrale,Noir,65 000 DT
NISSAN JUKE,227000 km,09-2012,11.03.2021,Autres,Diesel,6 CV,Manuelle,Intégrale,Blanc,40 000 DT
VOLVO V40 CROSS COUNTRY,95000 km,10-2014,11.03.2021,Berline,Essence,10 CV,Automatique,Traction,Noir,62 000 DT
SUBARU IMPREZA,211000 km,03-2011,11.03.2021,4 x 4,Essence,9 CV,Automatique,Intégrale,Noir,40 000 DT
FORD FOCUS,124000 km,02-2017,11.03.2021,Citadine,Essence,6 CV,Manuelle,Traction,Gris argent,43 000 DT
SKODA OCTAVIA,95000 km,06-2016,10.03.2021,Berline,Essence,7 CV,Automatique,Intégrale,Noir,55 000 DT
MERCEDES-BENZ CLASSE E,150000 km,11-2014,10.03.2021,Berline,Essence,9 CV,Automatique,Intégrale,Noir,96 000 DT
FORD FOCUS,81000 km,02-2017,10.03.2021,Berline,Essence,7 CV,Automatique,Intégrale,Noir,45 000 DT
KIA K2700,50000 km,01-2015,10.03.2021,Pick up,Diesel,11 CV,Manuelle,Propulsion,Blanc,40 000 DT
RENAULT SYMBOL,200000 km,11-2011,10.03.2021,Autres,Essence,5 CV,Manuelle,Propulsion,Noir,26 500 DT
VOLKSWAGEN GOLF 7,85000 km,10-2016,10.03.2021,Berline,Essence,5 CV,Automatique,Traction,Noir,68 500 DT
VOLKSWAGEN PASSAT,116000 km,07-2016,10.03.2021,Berline,Essence,7 CV,Manuelle,Traction,Beige,68 500 DT
FORD FOCUS,102000 km,11-2016,10.03.2021,Compacte,Essence,6 CV,Manuelle,Traction,Noir,46 000 DT
VOLKSWAGEN CADDY,315000 km,06-2010,10.03.2021,Utilitaire,Diesel,8 CV,Manuelle,Traction,Gris Shark,19 000 DT
GREAT WALL H5,65000 km,03-2018,10.03.2021,Monospace,Diesel,9 CV,Manuelle,Intégrale,Noir,60 000 DT
VOLKSWAGEN GOLF 6,251007 km,01-2012,10.03.2021,Compacte,Diesel,5 CV,Automatique,Traction,Noir,38 500 DT
SEAT IBIZA,153000 km,08-2018,09.03.2021,Citadine,Essence,5 CV,Manuelle,Propulsion,Bleu,34 800 DT
CITROËN C4,60000 km,08-2018,09.03.2021,Compacte,Essence,5 CV,Manuelle,Traction,Gris Shark,44 900 DT
HYUNDAI I10,63000 km,06-2015,09.03.2021,Citadine,Essence,5 CV,Manuelle,Traction,Blanc,31 500 DT
SSANGYONG XLV,35000 km,02-2018,09.03.2021,Autres,Essence,7 CV,Manuelle,Traction,Blanc,65 000 DT
CHEVROLET AVEO,17000 km,04-2013,09.03.2021,Berline,Essence,5 CV,Manuelle,Traction,Noir,20 900 DT
NISSAN MURANO,270000 km,03-2007,09.03.2021,4 x 4,Essence,17 CV,Automatique,Intégrale,Noir,28 500 DT
SKODA FABIA,5400 km,11-2020,09.03.2021,Citadine,Essence,4 CV,Manuelle,Traction,Gris argent,51 500 DT
BAIC YX KENBO S2,37000 km,03-2017,09.03.2021,Utilitaire,Essence,7 CV,Manuelle,Intégrale,Autre,38 000 DT
KIA CERATO,123000 km,07-2015,09.03.2021,Berline,Essence,8 CV,Automatique,Traction,Blanc,44 900 DT
ISUZU D-MAX,255000 km,08-2011,09.03.2021,Pick up,Diesel,10 CV,Manuelle,Traction,Blanc,68 000 DT
